display_name,is_system_created,service_type,service_entries,id,path
Vmware View/VDM2.x,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4001'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-View5.x-JMS', 'display_name': 'VMware-View5.x-JMS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS', 'display_name': 'KERBEROS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'RDP', 'display_name': 'RDP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS-UDP', 'display_name': 'KERBEROS-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1024-65535'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VDM2.x-Ephemeral', 'display_name': 'VMware-VDM2.x-Ephemeral'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP', 'display_name': 'LDAP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4100'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VDM2.x-JMS', 'display_name': 'Vmware-VDM2.x-JMS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-DS-TCP', 'display_name': 'MS-DS-TCP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-DS-UDP', 'display_name': 'MS-DS-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8009'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VDM2.x-AJP', 'display_name': 'Vmware-VDM2.x-AJP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP-UDP', 'display_name': 'LDAP-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['42966'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VDM2.x-RGS', 'display_name': 'VMware-VDM2.x-RGS'}]",['id'],/infra/services/Vmware_View-VDM2.x
Vmware-FT-TCP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8100', '8200'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-FT-TCP', 'display_name': 'Vmware-FT-TCP'}]",['id'],/infra/services/Vmware-FT-TCP
Vmware-FT-UDP,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['8100', '8200'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-FT-UDP', 'display_name': 'Vmware-FT-UDP'}]",['id'],/infra/services/Vmware-FT-UDP
Vmware-Heartbeat-PrimarySecondary,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['57348'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-Heartbeat-PrimarySecondary', 'display_name': 'Vmware-Heartbeat-PrimarySecondary'}]",['id'],/infra/services/Vmware-Heartbeat-PrimarySecondary
Vmware-SRM-WSDL-vCentreServer,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9007'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-SRM-WSDL-vCentreServer', 'display_name': 'Vmware-SRM-WSDL-vCentreServer'}]",['id'],/infra/services/Vmware-SRM-WSDL-vCentreServer
Vmware-UpdateMgr-update,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9087'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-UpdateMgr-update', 'display_name': 'Vmware-UpdateMgr-update'}]",['id'],/infra/services/Vmware-UpdateMgr-update
Vmware-VC-HTTP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['10080'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VC-HTTP', 'display_name': 'Vmware-VC-HTTP'}]",['id'],/infra/services/Vmware-VC-HTTP
Vmware-VC-VC-Internal,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7500', '8005', '8006', '8083', '8085', '8086', '8087', '8443', '10109', '10111', '60099'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VC-VC-Internal', 'display_name': 'Vmware-VC-VC-Internal'}]",['id'],/infra/services/Vmware-VC-VC-Internal
Vmware-VC-WebAccess,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8443', '9443', '10443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VC-WebAccess', 'display_name': 'Vmware-VC-WebAccess'}]",['id'],/infra/services/Vmware-VC-WebAccess
Vmware-VCHeartbeat,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['52267'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VCHeartbeat', 'display_name': 'Vmware-VCHeartbeat'}]",['id'],/infra/services/Vmware-VCHeartbeat
Vmware-VCO-Lookup,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8230'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VCO-Lookup', 'display_name': 'Vmware-VCO-Lookup'}]",['id'],/infra/services/Vmware-VCO-Lookup
Vmware-VCO-VCO-HTTP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8282'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VCO-VCO-HTTP', 'display_name': 'Vmware-VCO-VCO-HTTP'}]",['id'],/infra/services/Vmware-VCO-VCO-HTTP
Vmware-VCOStdAln-Remote,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['61616'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VCOStdAln-Remote', 'display_name': 'Vmware-VCOStdAln-Remote'}]",['id'],/infra/services/Vmware-VCOStdAln-Remote
Vmware-VDM2.x-AJP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8009'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VDM2.x-AJP', 'display_name': 'Vmware-VDM2.x-AJP'}]",['id'],/infra/services/Vmware-VDM2.x-AJP
Vmware-VDM2.x-JMS,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4100'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VDM2.x-JMS', 'display_name': 'Vmware-VDM2.x-JMS'}]",['id'],/infra/services/Vmware-VDM2.x-JMS
WINS,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['42'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'WINS', 'display_name': 'WINS'}]",['id'],/infra/services/WINS
WINS-UDP,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['42'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'WINS-UDP', 'display_name': 'WINS-UDP'}]",['id'],/infra/services/WINS-UDP
"Win - RPC, DCOM, EPM, DRSUAPI, NetLogonR, SamR, FRS - TCP",True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1025-65535'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Win_-_RPC,_DCOM,_EPM,_DRSUAPI,_NetLogonR,_SamR,_FRS_-_TCP', 'display_name': 'Win - RPC, DCOM, EPM, DRSUAPI, NetLogonR, SamR, FRS - TCP'}]",['id'],"/infra/services/Win_-_RPC,_DCOM,_EPM,_DRSUAPI,_NetLogonR,_SamR,_FRS_-_TCP"
"Win - RPC, DCOM, EPM, DRSUAPI, NetLogonR, SamR, FRS - UDP",True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['1025-65535'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Win_-_RPC,_DCOM,_EPM,_DRSUAPI,_NetLogonR,_SamR,_FRS_-_UDP', 'display_name': 'Win - RPC, DCOM, EPM, DRSUAPI, NetLogonR, SamR, FRS - UDP'}]",['id'],"/infra/services/Win_-_RPC,_DCOM,_EPM,_DRSUAPI,_NetLogonR,_SamR,_FRS_-_UDP"
"Win 2003 - RPC, DCOM, EPM, DRSUAPI, NetLogonR, SamR, FRS",True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1025-5000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Win_2003_-_RPC,_DCOM,_EPM,_DRSUAPI,_NetLogonR,_SamR,_FRS', 'display_name': 'Win 2003 - RPC, DCOM, EPM, DRSUAPI, NetLogonR, SamR, FRS'}]",['id'],"/infra/services/Win_2003_-_RPC,_DCOM,_EPM,_DRSUAPI,_NetLogonR,_SamR,_FRS"
"Win 2008 - RPC, DCOM, EPM, DRSUAPI, NetLogonR, SamR, FRS",True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['49152-65535'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Win_2008_-_RPC,_DCOM,_EPM,_DRSUAPI,_NetLogonR,_SamR,_FRS', 'display_name': 'Win 2008 - RPC, DCOM, EPM, DRSUAPI, NetLogonR, SamR, FRS'}]",['id'],"/infra/services/Win_2008_-_RPC,_DCOM,_EPM,_DRSUAPI,_NetLogonR,_SamR,_FRS"
Windows-Global-Catalog,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3268'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Windows-Global-Catalog', 'display_name': 'Windows-Global-Catalog'}]",['id'],/infra/services/Windows-Global-Catalog
Windows-Global-Catalog-over-SSL,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3269'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Windows-Global-Catalog-over-SSL', 'display_name': 'Windows-Global-Catalog-over-SSL'}]",['id'],/infra/services/Windows-Global-Catalog-over-SSL
Yahoo Messenger (TCP),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5050'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Yahoo_Messenger_(TCP)', 'display_name': 'Yahoo Messenger (TCP)'}]",['id'],/infra/services/Yahoo_Messenger_(TCP)
Yahoo Messenger (UDP),True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['5050'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Yahoo_Messenger_(UDP)', 'display_name': 'Yahoo Messenger (UDP)'}]",['id'],/infra/services/Yahoo_Messenger_(UDP)
iSQLPlus 10g,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5560'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'iSQLPlus_10g', 'display_name': 'iSQLPlus 10g'}]",['id'],/infra/services/iSQLPlus_10g
iSQLPlus 10g (5580),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5580'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'iSQLPlus_10g_(5580)', 'display_name': 'iSQLPlus 10g (5580)'}]",['id'],/infra/services/iSQLPlus_10g_(5580)
labavi-ControllerCluster,False,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['22', '443', '8443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'labavi-cluster-d81335bf-d5d0-475f-ac1f-0f12771918f0-ControllerCluster-entry-TCP', 'display_name': 'labavi-cluster-d81335bf-d5d0-475f-ac1f-0f12771918f0-ControllerCluster-entry-TCP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['123'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'labavi-cluster-d81335bf-d5d0-475f-ac1f-0f12771918f0-ControllerCluster-entry-UDP', 'display_name': 'labavi-cluster-d81335bf-d5d0-475f-ac1f-0f12771918f0-ControllerCluster-entry-UDP'}]",['id'],/infra/services/labavi-cluster-d81335bf-d5d0-475f-ac1f-0f12771918f0-ControllerCluster
nsxv_tcp-8080,False,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8080'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'nsxv_tcp-8080-Entry', 'display_name': 'nsxv_tcp-8080-Entry'}]",['id'],/infra/services/nsxv_tcp-8080
nsxv_tcp-8090,False,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8080', '8090'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'nsxv_tcp-8090-Entry', 'display_name': 'nsxv_tcp-8090-Entry'}]",['id'],/infra/services/nsxv_tcp-8090
nsxv_test111,False,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['111'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'nsxv_test111-Entry', 'display_name': 'nsxv_test111-Entry'}]",['id'],/infra/services/nsxv_test111
tcp-8090,False,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8080', '8090'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'tcp-8090-Entry', 'display_name': 'tcp-8090-Entry'}]",['id'],/infra/services/tcp-8090
tcp-8090-https,False,['service_type'],"[{'l4_protocol': None, 'source_ports': None, 'destination_ports': None, 'resource_type': 'NestedServiceServiceEntry', 'id': 'FTP', 'display_name': 'FTP'}, {'l4_protocol': None, 'source_ports': None, 'destination_ports': None, 'resource_type': 'NestedServiceServiceEntry', 'id': 'ICMP-ALL', 'display_name': 'ICMP ALL'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8080', '8090'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'tcp-8090-httpsEntry1', 'display_name': 'tcp-8090-httpsEntry1'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['8080', '8090'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'tcp-8090-httpsEntry2', 'display_name': 'tcp-8090-httpsEntry2'}, {'l4_protocol': None, 'source_ports': None, 'destination_ports': None, 'resource_type': 'NestedServiceServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}]",['id'],/infra/services/tcp-8090-https
test,False,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8010'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'eed5ae67-df5f-4954-af91-980f8a7a791b', 'display_name': 'eed5ae67-df5f-4954-af91-980f8a7a791b'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8009'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'bee59480-31a2-411e-b289-9ec105a99e54', 'display_name': 'bee59480-31a2-411e-b289-9ec105a99e54'}]",['id'],/infra/services/d1b16228-7fd1-4725-b78c-1d807377e4c0
vCenter5.x V1,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['902'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-ESXi5.x-UDP', 'display_name': 'VMware-ESXi5.x-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['161'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SNMP-Receive', 'display_name': 'SNMP-Receive'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP', 'display_name': 'LDAP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['51915'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VC-ESXi', 'display_name': 'VMware-VC-ESXi'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1433'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-SQL-S', 'display_name': 'MS-SQL-S'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['162'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SNMP-Send', 'display_name': 'SNMP-Send'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['10080'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VC-HTTP', 'display_name': 'Vmware-VC-HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8443', '9443', '10443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VC-WebAccess', 'display_name': 'Vmware-VC-WebAccess'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['1434'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-SQL-M', 'display_name': 'MS-SQL-M'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP-UDP', 'display_name': 'LDAP-UDP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS-UDP', 'display_name': 'KERBEROS-UDP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['623'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VC-DPM', 'display_name': 'VMware-VC-DPM'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5988'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'CIM-HTTP', 'display_name': 'CIM-HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['902'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-ESXi5.x-TCP', 'display_name': 'VMware-ESXi5.x-TCP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS', 'display_name': 'DNS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8000'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VC-DumpCollector-TCP', 'display_name': 'VMware-VC-DumpCollector-TCP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['636'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP-over-SSL', 'display_name': 'LDAP-over-SSL'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1521'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Oracle', 'display_name': 'Oracle'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS', 'display_name': 'KERBEROS'}, {'l4_protocol': None, 'source_ports': [], 'destination_ports': ['135'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'MS_RPC_TCP', 'display_name': 'MS_RPC_TCP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7500', '8005', '8006', '8083', '8085', '8086', '8087', '8443', '10109', '10111', '60099'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VC-VC-Internal', 'display_name': 'Vmware-VC-VC-Internal'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8080'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-SRM-VAMI', 'display_name': 'VMware-SRM-VAMI'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5989'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'CIM-HTTPS', 'display_name': 'CIM-HTTPS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['903'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VC-RemoteConsole', 'display_name': 'VMware-VC-RemoteConsole'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['25'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMTP', 'display_name': 'SMTP'}]",['id'],/infra/services/vCenter5.x_V1
vCentre Operations Manager (Standalone) 5.x,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1199'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VCOStdAln-Heartbeat', 'display_name': 'VMware-VCOStdAln-Heartbeat'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['61616'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Vmware-VCOStdAln-Remote', 'display_name': 'Vmware-VCOStdAln-Remote'}]",['id'],/infra/services/vCentre_Operations_Manager_(Standalone)_5.x
vCentre Operations Manager (vApp) 5.x,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['22'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SSH', 'display_name': 'SSH'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1194'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'VMware-VCOMgr-UI', 'display_name': 'VMware-VCOMgr-UI'}]",['id'],/infra/services/vCentre_Operations_Manager_(vApp)_5.x
vCentre Operations Standard 1.x,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5480'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HBR_Server_App', 'display_name': 'HBR Server App'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['22'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SSH', 'display_name': 'SSH'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}]",['id'],/infra/services/vCentre_Operations_Standard_1.x
